seqName	alignmentAssignedSegment	diamondAssignedSegment	total_length	weighted_identity_sum	n_hits	composite_score
LOC_000LS9H.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LSAF.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LSBD.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LSCB.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000LT4S.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000LT5Q.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LT6N.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LT7L.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LT8J.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LT9G.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LTAE.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LTBC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LTCA.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUBB.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUD7.1	h3n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_000LUF3.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUG1.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUHY.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LUJW.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LUKU.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000LULS.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUMQ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUNN.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUPL.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000LUQJ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LURG.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUSE.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUTC.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUUA.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LUW6.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LUY2.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LUZ0.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LV0Y.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LVSD.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LVTB.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LVU9.1	h3n2	h1n1pdm	757	1109762.0	1	1466.0
LOC_000LVV7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LVW5.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LVX3.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LVY1.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LVZZ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LW0X.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LW1V.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LW2T.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LW3R.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LW4P.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LW5M.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LW6K.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LW7H.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LW8F.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LW9D.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LWAB.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LWB9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LWC7.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LWU8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LWV6.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LWW4.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LWX2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LWY0.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LWZY.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LX0W.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LX1U.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LX2S.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LX4N.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LX5L.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LX6J.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LX7G.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LX8E.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LX9C.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000LXAA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LXB8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXC6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXD4.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LXE2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXF0.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LXGY.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000LXHV.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXJT.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXKR.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXLP.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000LXMM.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXNK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXPH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXQF.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LXRD.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXSB.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000LXT9.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LY0V.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LY2R.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LY3P.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LZ6G.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LZ7E.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LZ8C.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000LZ9A.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LZNH.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000LZS9.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000LZT7.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LZU5.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000LZV3.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000M0FV.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M0HQ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M0LJ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M0MG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M0NE.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M0PC.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000M0QA.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M0R8.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M0S6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M0T4.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M0U2.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000M0V0.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M0WY.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M0XW.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M0YU.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M0ZS.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M10Q.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M11N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000M12L.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000M13J.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M14G.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M15E.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M16C.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M17A.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M188.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M196.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000M1B2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1C0.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M1EW.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M1HP.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1JM.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M1KK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1LH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1MF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1ND.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1PB.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1Q9.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000M1R7.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M1S5.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1T3.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000M1U1.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1VZ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1WX.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000M1XV.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1YT.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M1ZR.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M20P.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M21M.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M22K.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M23H.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M24F.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M25D.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M26B.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M279.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M287.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M295.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M2A3.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M2B1.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M2CZ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000M2DX.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M2EV.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M2FT.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M2GR.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M2HN.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000M2JL.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M2KJ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M2LG.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M394.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3A2.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000M3B0.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3CY.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3DW.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3EU.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M3FS.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3GQ.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3HM.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000M3JK.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000M3KH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3LF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M3MD.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000M576.1	h3n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_000M61H.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000M63D.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000M659.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000M675.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M683.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M6AZ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M6DT.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000M6ER.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000M6FP.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MA39.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MA55.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MA71.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000MA8Z.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MA9X.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAAV.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MABT.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MACR.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MADP.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAEM.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MAFK.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MAGH.1	h3n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_000MAHE.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MAJC.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAKA.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAL8.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAM6.1	h3n2	h1n1pdm	757	1112790.0	1	1470.0
LOC_000MAN4.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAQ0.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MARY.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MASW.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MATU.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000MAVQ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAWN.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MAXL.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAYJ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MAZG.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MB0E.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MB1C.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MB38.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MB46.1	h3n2	h1n1pdm	757	1111276.0	1	1468.0
LOC_000MB54.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MB62.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MB70.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MB8Y.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MBCQ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MBDN.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MBFJ.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MBHD.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MBJB.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MBK9.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MBL7.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MBM5.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MBSV.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MBUR.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MC9V.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MCAT.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MCBR.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MCCP.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MCDM.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MCEK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MCGF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MCHC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MCL6.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MCQY.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MCZE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MD52.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MD60.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MD7Y.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MD8W.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MDBQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MDEJ.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MDFG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MDGE.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MDHB.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MDJ9.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MDK7.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MDM3.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MDPZ.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MDQX.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MDRV.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MDST.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MDTR.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MDUP.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MDVM.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000ME19.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000ME27.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ME51.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000ME6Z.1	h3n2	h1n1pdm	757	1123388.0	1	1484.0
LOC_000ME9T.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MEAR.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MEBP.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MJQS.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MJRQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MJSN.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MKG8.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MKSM.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MKTK.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MKUH.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MKVF.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MKWD.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MKXB.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MKY9.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MKZ7.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ML05.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ML13.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ML21.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ML3Z.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ML4X.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ML5V.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000ML6T.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000ML7R.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000ML8P.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000ML9M.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLAK.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLBH.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MLCF.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLDD.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLEB.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MLF9.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLG7.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MLH4.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MLJ2.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLK0.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MLLY.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MLMW.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLNU.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLPS.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MLQQ.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MLRN.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MLSL.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000MLTJ.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MLUG.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MLVE.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MLWC.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MLXA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLY8.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MLZ6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MM04.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MM12.1	h3n2	h1n1pdm	757	1112033.0	1	1469.0
LOC_000MM20.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MM3Y.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MM4W.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MM5U.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MM6S.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MM7Q.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MM8N.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MM9L.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MMAJ.1	h3n2	h1n1pdm	757	1113547.0	1	1471.0
LOC_000MMBG.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MMCE.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MMDC.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MMEA.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MMF8.1	h3n2	h1n1pdm	757	1110519.0	1	1467.0
LOC_000MMG6.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MMH3.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MMJ1.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MMKZ.1	h3n2	h1n1pdm	757	1118846.0	1	1478.0
LOC_000MMLX.1	h3n2	h1n1pdm	757	1115061.0	1	1473.0
LOC_000MMMV.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MMNT.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MMPR.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MMTH.1	h3n2	h1n1pdm	757	1115818.0	1	1474.0
LOC_000MMUF.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MMVD.1	h3n2	h1n1pdm	757	1114304.0	1	1472.0
LOC_000MMX9.1	h3n2	h1n1pdm	757	1116575.0	1	1475.0
LOC_000MP02.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MP6Q.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
LOC_000MP7N.1	h3n2	h1n1pdm	757	1118089.0	1	1477.0
LOC_000MP9J.1	h3n2	h1n1pdm	757	1117332.0	1	1476.0
