seqName	alignmentAssignedSegment	diamondAssignedSegment	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
LOC_000PZCY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PZGQ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PZMD.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PZNB.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PZP9.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PZVX.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000PZWV.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000Q3KB.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	5.31e-133	386.0
LOC_000Q4FK.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q4HE.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8HA.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000Q8L4.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8M2.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8N0.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8QW.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8RU.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8SS.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8TQ.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	7.5e-133	385.0
LOC_000Q8VL.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8WJ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q8XG.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q90A.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q918.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q934.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q950.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q99S.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9AQ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9CL.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9DJ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9EG.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9H9.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9L3.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9RT.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9UM.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9WH.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9XF.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9YD.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000Q9ZB.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.29e-133	387.0
LOC_000QA09.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000QA5Z.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000QA7V.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000QC6V.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000QCK2.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	5.31e-133	386.0
LOC_000QNZY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QP4N.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QP8E.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QPMM.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QPW3.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QQ5K.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QQ6H.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QQD3.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QQGX.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QQYY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QR8C.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QRV3.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QS2P.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QS7D.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QS8B.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.0800000000000001e-133	388.0
LOC_000QSEZ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QSJQ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QSKN.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QSLL.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QST6.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QSW0.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QT0S.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QT6E.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QTJP.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QTV1.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QU1P.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QU2M.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QU5F.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QUYU.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QVA4.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QVU1.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QW5D.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QW6B.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QW95.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.0800000000000001e-133	388.0
LOC_000QWB1.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QWDX.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QWEV.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QWT2.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QWVY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QX6A.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QXCY.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000QXGQ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QXMD.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QXXT.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QYDV.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QYET.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QYP8.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000QZA0.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000QZBY.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000QZCW.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000R21D.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000R2P2.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000R346.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000R3FJ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000R3WM.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000R4VN.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R6RU.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R6SS.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R726.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R734.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R76Y.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7BN.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7CL.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7DJ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7EG.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7NZ.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7PX.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7QV.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7RT.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000R7SR.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R7TP.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.0300000000000001e-133	387.0
LOC_000R7UM.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R825.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R841.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R85Z.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R86X.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R87V.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R88T.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R8BM.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R8CK.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R8DH.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R8J6.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000R9SP.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RDVD.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000RF2Y.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RF3W.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RF4U.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RFDA.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RFF6.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RFG4.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RFKX.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RXZM.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RY0K.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RY1H.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RY3D.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RY4B.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000RY59.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000RY67.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000S154.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000S162.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000S18Y.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000S19W.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000S823.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S8CH.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S8MY.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S8UJ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S922.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S9BJ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S9LZ.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S9MX.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000S9PT.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.14e-133	388.0
LOC_000SASL.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SATJ.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SAUG.1	h3n2	h2n2	99.0	191	2	0	20	592	1	191	1.91e-133	388.0
LOC_000SAVE.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SAWC.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SAXA.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SAY8.1	h3n2	h2n2	99.0	191	2	0	17	589	1	191	1.8e-133	388.0
LOC_000SB20.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SB6S.1	h3n2	h2n2	99.0	191	2	0	22	594	1	191	2.77e-133	387.0
LOC_000SBAJ.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SBBG.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.86e-133	388.0
LOC_000SBEA.1	h3n2	h2n2	98.8	163	2	0	1	489	29	191	1.45e-111	330.0
LOC_000SBMV.1	h3n2	h2n2	99.0	191	2	0	19	591	1	191	2.6200000000000002e-133	387.0
LOC_000SBRM.1	h3n2	h2n2	98.6	145	2	0	1	435	47	191	4.9e-97	292.0
LOC_000SBWB.1	h3n2	h2n2	98.4	191	3	0	23	595	1	191	1.3900000000000001e-132	385.0
LOC_000SC9K.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SCKY.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.96e-133	388.0
LOC_000SCLW.1	h3n2	h2n2	99.0	191	2	0	22	594	1	191	2.77e-133	387.0
LOC_000SCMU.1	h3n2	h2n2	98.4	191	3	0	22	594	1	191	2.2000000000000002e-132	385.0
LOC_000SCNS.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SCPQ.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SCQN.1	h3n2	h2n2	99.0	191	2	0	23	595	1	191	2.77e-133	387.0
LOC_000SCWA.1	h3n2	h2n2	99.0	191	2	0	23	595	1	191	2.77e-133	387.0
LOC_000SCX8.1	h3n2	h2n2	99.0	191	2	0	23	595	1	191	2.77e-133	387.0
LOC_000SD10.1	h3n2	h2n2	99.0	191	2	0	23	595	1	191	2.77e-133	387.0
LOC_000SD4U.1	h3n2	h2n2	99.0	191	2	0	19	591	1	191	1.91e-133	388.0
LOC_000SD6Q.1	h3n2	h2n2	99.0	191	2	0	22	594	1	191	2.77e-133	387.0
LOC_000SD9J.1	h3n2	h2n2	99.0	191	2	0	22	594	1	191	2.77e-133	387.0
LOC_000SDCC.1	h3n2	h2n2	98.4	191	3	0	23	595	1	191	2.2000000000000002e-132	385.0
LOC_000SDE8.1	h3n2	h2n2	99.0	191	2	0	22	594	1	191	2.77e-133	387.0
LOC_000SDNR.1	h3n2	h2n2	99.0	191	2	0	23	595	1	191	2.77e-133	387.0
LOC_000SDRK.1	h3n2	h2n2	99.0	191	2	0	21	593	1	191	1.91e-133	388.0
LOC_000SDZ3.1	h3n2	h2n2	99.0	191	2	0	22	594	1	191	1.9800000000000002e-133	387.0
LOC_000SF5Q.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	8.440000000000001e-133	385.0
LOC_000SFMR.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000SG3T.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000SJTA.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	2.22e-133	387.0
LOC_000SJV6.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	2.28e-133	387.0
LOC_000SKZX.1	h3n2	h2n2	99.0	191	2	0	8	580	1	191	2.15e-133	387.0
LOC_000SL1T.1	h3n2	h2n2	99.0	191	2	0	15	587	1	191	1.11e-133	388.0
LOC_000T46X.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000T8WC.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000T9SK.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000TC9H.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000TCJY.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000TCY4.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000TCZ2.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000TED7.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000TEG1.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000TEJW.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	7.82e-135	385.0
LOC_000TQYS.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000TUBX.1	h3n2	h2n2	99.5	191	1	0	1	573	1	191	4.72e-134	389.0
LOC_000TV82.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000TYBT.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000TYL8.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000U0EH.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000U1J7.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000U5UH.1	h3n2	h2n2	99.0	191	2	0	25	597	1	191	2.8500000000000002e-133	387.0
LOC_000U5Z7.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000U7F8.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000UBAE.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000UJLL.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000UK98.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000UKC2.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000UTVT.1	h3n2	h2n2	98.4	189	3	0	1	567	3	191	3.17e-131	381.0
LOC_000UTZK.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000V0K4.1	h1n1pdm	h1n1	96.1	716	28	0	13	2160	1	716	0.0	1399.0
LOC_000VF7E.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000VK4G.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000VK6C.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000VKLH.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000VL3H.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000VPBY.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000VYUN.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000W2K0.1	h3n2	h2n2	98.9	185	2	0	1	555	7	191	5.0400000000000004e-129	375.0
LOC_000W2LY.1	h3n2	h2n2	98.9	185	2	0	1	555	7	191	5.0400000000000004e-129	375.0
LOC_000WHGS.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000WLS2.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000WQ2D.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000WQKC.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000WU0D.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000WU45.1	h3n2	h2n2	99.0	191	2	0	1	573	1	191	1.33e-133	387.0
LOC_000WUN2.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	8.449999999999999e-134	385.0
LOC_000WV60.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000WVJ9.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000X104.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000X13Y.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000X29K.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000X39J.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000X3G4.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	6.4200000000000006e-133	386.0
LOC_000X3RK.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000X44T.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000X6D7.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000X6X4.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000XB2Q.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000XB4L.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000XCD1.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	3.22e-133	387.0
LOC_000XCFX.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000XDNF.1	h3n2	h2n2	99.0	191	2	0	13	585	1	191	1.61e-133	388.0
LOC_000XES6.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000XFA4.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000XFWX.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000XG4F.1	h2n2	h1n1	99.0	191	2	0	13	585	1	191	5.1000000000000007e-132	384.0
LOC_000XHA2.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000XKQ5.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000XKR3.1	h3n2	h2n2	98.4	191	3	0	1	573	1	191	1.0600000000000001e-132	385.0
LOC_000XW5Z.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000XWCK.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000XZH5.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000XZJ3.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000Y9YX.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YD4G.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YDWX.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
LOC_000YE0P.1	h3n2	h2n2	98.4	191	3	0	13	585	1	191	9.07e-133	386.0
